459,27,183,28
245,30,208,37
350,33,241,26
685,17,580,13
75,7,220,45
539,17,450,0
264,14,508,27
726,42,734,7
144,46,4,49
412,3,6,51
316,28,14,31
601,17,15,38
754,45,17,8
3,27,18,31
595,21,19,28
747,3,20,28
362,33,21,14
640,21,22,70
44,20,25,24
141,49,26,24
48,12,27,47
322,38,29,10
453,22,30,41
581,56,32,43
59,27,41,28
192,67,43,30
280,42,45,14
113,34,46,27
206,13,49,46
489,21,50,31
256,24,52,7
23,7,54,31
405,13,57,76
514,22,58,7
509,25,60,34
617,38,61,21
610,31,64,32
625,40,65,10
527,58,67,7
143,83,70,28
170,28,73,20
374,14,81,37
589,7,83,37
90,24,84,48
389,35,89,24
320,7,95,49
130,0,97,49
267,61,98,13
255,38,99,21
195,27,101,17
100,26,105,21
82,50,108,13
455,24,109,31
129,3,111,24
341,7,115,35
470,14,116,17
279,30,118,37
62,21,119,19
487,37,121,61
755,36,124,28
706,43,126,34
590,0,128,41
718,37,132,10
512,43,134,42
86,21,136,31
76,16,138,32
325,17,139,38
47,24,142,33
120,14,145,27
156,42,146,40
753,43,148,25
265,28,150,31
602,31,152,7
296,16,157,28
204,49,162,33
85,24,165,21
460,45,172,14
224,14,178,16
80,0,179,62
91,14,181,28
551,10,184,31
544,55,186,31
543,34,187,27
160,16,189,23
619,47,190,18
283,17,196,48
125,8,197,66
528,44,201,14
254,7,202,34
552,17,211,51
463,27,212,13
574,7,216,20
432,21,217,22
666,31,218,35
174,16,221,42
273,14,222,54
315,30,225,33
757,34,226,42
260,21,227,38
553,17,231,21
725,21,232,49
545,31,233,28
399,14,234,31
736,24,236,0
87,21,238,7
510,10,239,7
37,7,240,13
351,37,242,23
228,28,244,21
159,24,246,30
8,0,247,21
746,20,249,29
373,70,250,14
155,52,252,20
643,47,253,41
66,17,257,14
525,48,258,23
560,24,259,28
31,7,262,42
379,17,261,47
682,52,263,40
74,52,266,16
503,30,268,27
562,14,269,62
326,10,270,42
486,14,271,36
535,27,272,56
151,6,274,31
656,18,275,30
613,24,276,31
55,50,278,45
56,17,285,38
418,0,286,37
507,45,289,31
71,13,290,42
603,16,292,21
390,13,293,14
7,27,297,20
177,41,301,14
377,28,303,48
11,17,306,34
294,31,307,24
428,10,310,20
518,10,311,45
72,3,314,20
175,41,317,12
421,57,319,9
387,43,324,26
288,35,329,28
12,25,333,28
107,16,335,14
739,53,336,20
122,48,337,26
467,37,338,0
547,50,339,12
149,49,342,6
505,10,344,27
36,23,321,43
641,35,349,63
698,12,352,44
112,37,353,23
616,28,354,10
554,45,360,12
407,38,363,13
168,59,366,31
79,6,367,35
394,17,368,42
348,7,371,63
490,62,372,3
654,14,378,41
63,18,381,15
579,49,382,42
593,12,384,15
346,14,385,49
504,18,386,28
540,0,391,49
213,59,392,21
655,48,395,35
164,42,396,31
194,30,397,28
287,24,400,13
529,37,401,31
677,23,402,33
476,33,403,48
370,20,408,21
207,36,409,40
458,42,411,7
13,61,413,7
687,17,414,26
355,38,415,70
511,45,417,31
393,17,419,31
660,13,424,27
140,31,425,13
438,31,429,12
96,27,430,21
478,13,433,14
16,20,434,62
281,54,435,20
302,31,436,28
299,33,439,15
657,40,443,42
404,17,444,24
347,27,445,51
223,27,446,17
558,46,447,16
9,36,448,25
583,24,449,26
2,50,452,40
749,22,454,27
356,35,456,36
277,21,461,30
200,17,464,59
471,31,465,38
291,17,466,41
104,40,468,14
423,25,472,28
555,48,480,16
106,27,482,35
34,6,483,44
420,3,441,44
35,34,488,21
756,14,492,42
623,53,485,39
53,24,493,45
586,20,494,10
639,44,495,45
585,35,496,51
648,27,497,44
598,37,498,22
612,52,499,27
230,37,501,32
365,21,502,49
521,35,506,39
215,6,513,23
131,23,515,21
588,44,517,34
376,22,519,49
477,45,522,17
416,24,523,20
92,30,526,34
171,17,531,31
332,6,532,34
594,21,533,38
697,40,534,5
328,52,536,30
427,26,537,10
185,6,538,74
676,12,524,21
516,35,550,42
383,19,556,24
615,7,557,42
1,19,541,31
566,30,561,21
364,59,568,14
732,40,569,13
137,47,570,29
711,7,571,30
188,15,572,57
457,13,575,10
576,21,577,28
733,42,578,7
426,38,587,27
614,77,591,22
406,48,597,34
110,21,600,31
309,24,605,38
358,7,606,35
607,7,609,73
359,27,618,21
305,34,620,63
40,35,548,20
442,16,549,47
462,35,621,20
626,10,622,30
651,17,627,14
313,36,629,49
631,44,630,16
542,10,632,24
723,24,633,20
410,29,634,28
592,35,636,31
33,10,637,27
282,47,638,14
475,7,645,56
743,24,647,34
180,59,649,24
42,0,652,14
24,24,653,28
103,30,658,31
690,45,659,35
500,24,661,38
530,22,663,21
147,18,664,19
209,41,675,35
758,66,665,69
565,38,678,14
176,14,679,37
451,24,681,21
669,48,667,13
670,63,668,45
672,16,671,34
674,34,673,16
567,0,684,44
298,39,686,42
300,20,688,7
388,34,689,14
243,30,691,20
642,30,683,20
169,37,696,34
481,41,700,13
713,21,701,30
88,14,702,42
203,30,704,3
582,26,705,13
564,42,708,59
94,21,707,56
331,54,709,10
248,24,710,21
703,14,712,10
93,15,714,22
745,14,715,59
650,45,716,21
361,7,717,56
720,69,719,0
724,37,721,30
474,30,727,23
469,7,728,45
135,29,730,36
722,37,731,30
102,10,737,42
323,41,738,14
173,45,740,7
318,42,741,14
237,21,742,7
440,37,748,7
153,0,750,38
77,33,751,43
284,3,752,48
604,28,694,21
484,26,695,21
520,31,759,3
584,14,760,21
312,7,78,42
491,20,114,27
473,31,193,24
51,19,646,37
337,7,136,42
352,10,275,36
276,26,288,28
541,44,455,42
30,35,653,3
665,25,74,42
382,34,129,7
157,27,310,30
196,35,516,28
84,31,703,38
124,3,6,31
618,6,9,13
228,23,12,28
297,16,13,35
81,27,15,33
351,17,24,42
517,57,33,7
432,3,34,60
7,0,37,55
614,21,49,44
308,42,53,21
217,19,68,39
154,0,75,30
375,9,83,51
146,31,85,13
222,36,87,22
472,48,93,55
612,45,94,31
557,57,96,21
184,52,110,19
657,35,111,20
311,7,122,28
421,14,137,21
238,10,139,38
707,24,141,38
451,31,144,49
508,42,156,20
430,31,167,10
688,41,171,10
195,34,179,28
443,66,186,31
556,14,189,15
191,24,192,0
406,26,203,59
290,62,208,13
397,34,211,65
496,42,218,24
368,14,219,31
467,27,221,13
266,14,229,13
601,14,231,38
422,33,235,34
350,21,240,35
241,24,242,30
689,17,243,31
457,17,259,10
115,31,262,48
344,24,261,10
759,21,264,14
436,38,272,21
172,21,277,26
714,34,283,28
293,28,284,0
639,10,294,66
366,35,298,41
632,7,299,33
201,14,300,63
497,12,302,37
525,21,303,42
633,21,307,24
43,13,313,49
334,45,325,21
249,27,343,34
751,41,321,48
216,16,322,10
448,24,359,21
533,7,364,32
526,28,371,50
329,10,380,41
232,24,383,27
45,28,387,14
289,10,390,20
490,17,391,16
477,12,404,29
29,58,412,42
760,65,418,20
424,24,423,17
177,21,426,28
625,17,433,65
173,30,438,27
372,7,444,28
681,37,447,38
638,10,453,50
659,35,454,33
642,7,459,41
460,21,461,42
388,27,462,13
538,7,464,41
585,23,469,29
589,48,471,21
577,45,474,24
691,34,483,31
26,17,500,42
183,14,512,56
165,21,520,38
752,49,522,20
580,22,527,52
647,32,528,31
666,24,530,44
507,39,540,0
86,42,551,34
226,37,554,34
109,23,555,59
4,41,559,38
630,32,542,31
36,31,565,48
47,21,571,34
579,35,544,27
518,7,573,31
725,31,574,44
560,0,575,32
466,28,576,21
727,34,584,44
413,0,588,55
419,20,599,79
670,31,602,32
479,0,609,43
480,31,613,45
181,45,615,17
143,63,547,35
220,45,621,14
142,23,622,34
495,31,624,6
414,37,629,63
439,19,631,55
641,10,634,23
247,47,637,28
754,33,644,30
628,31,656,0
550,30,660,48
582,36,661,14
394,38,663,31
499,30,680,28
736,33,682,6
706,13,669,49
328,27,674,45
664,24,684,21
410,17,687,38
600,24,697,31
134,35,698,13
28,18,705,44
616,17,715,38
493,56,723,28
89,0,729,38
281,27,730,44
280,10,737,45
531,13,743,34
683,0,755,17
558,33,758,34
100,20,553,52
524,38,545,6
114,21,193,26
51,20,389,21
5,3,491,9
398,20,8,53
322,54,634,39
74,20,4,27
28,35,26,56
639,54,53,35
89,19,78,27
444,10,293,40
473,31,312,21
275,44,382,48
29,24,414,28
462,28,459,21
349,24,585,39
624,31,633,9
129,37,657,40
705,45,707,17
646,35,729,55
37,12,6,30
730,24,15,30
343,27,49,42
681,10,83,28
557,35,93,21
661,10,94,36
290,23,95,44
286,24,109,31
714,14,124,45
574,7,134,56
259,7,136,26
680,22,141,27
656,38,154,13
143,17,211,38
216,13,220,31
559,16,229,14
243,28,240,27
622,32,248,55
375,40,266,46
573,31,282,38
522,24,289,26
723,49,294,19
715,17,302,20
436,28,303,21
307,19,308,34
565,40,321,21
30,19,350,24
313,41,352,38
195,17,364,0
728,60,368,6
344,10,371,27
540,13,372,31
183,21,388,40
218,56,394,77
412,55,410,20
334,21,448,64
758,35,451,56
24,37,453,7
664,17,458,41
737,31,464,14
659,26,467,45
284,21,477,42
203,13,441,44
390,27,490,30
219,28,496,42
499,24,500,34
391,12,507,45
621,61,512,76
426,0,527,27
460,10,531,39
144,63,558,31
432,35,560,24
262,27,571,24
443,75,544,31
68,7,575,28
111,31,579,48
247,52,588,30
433,35,599,42
137,6,609,55
530,17,612,41
186,10,628,37
653,40,638,7
663,14,641,33
447,45,665,10
483,27,582,45
469,24,666,52
602,14,669,31
754,9,674,37
629,34,687,45
600,21,688,31
689,10,691,52
75,17,698,14
404,17,752,31
122,14,755,15
556,24,760,38
141,10,705,41
491,23,729,29
216,16,6,54
436,70,15,45
195,41,49,45
565,41,95,30
691,35,134,42
223,45,194,12
109,14,196,31
653,24,241,28
13,20,247,27
211,47,248,32
242,12,282,37
760,40,299,24
448,22,300,55
350,30,351,3
737,16,371,38
628,34,443,10
467,0,458,38
531,27,465,24
557,7,466,45
262,0,441,35
495,20,493,38
599,42,527,24
124,36,555,41
453,28,573,35
688,7,577,10
623,24,581,17
669,34,609,31
308,30,624,6
30,36,638,14
755,17,642,3
302,31,674,14
57,36,704,23
53,21,723,24
349,44,728,58
507,38,752,31
558,27,758,24
555,7,300,65
531,0,196,38
436,12,371,14
34,21,443,17
577,10,466,36
211,20,441,35
458,23,565,13
302,3,669,10
755,23,760,30
300,27,466,17
371,10,669,7
646,28,24,31
30,31,111,13
760,40,196,38
641,20,451,23
458,3,441,29
247,10,461,9
275,10,558,34
350,21,585,28
49,17,599,38
114,10,657,55
728,51,382,31
758,21,83,24
144,50,282,61
443,45,349,48
193,20,496,24
491,23,653,28
394,35,266,52
75,36,372,30
389,16,412,17
462,41,687,17
53,31,74,12
34,38,469,31
698,34,628,26
404,17,707,12
723,14,388,31
477,31,512,24
308,33,634,28
289,24,680,26
141,8,495,38
579,46,574,39
29,24,691,35
573,21,4,45
390,32,220,33
624,23,240,31
459,23,612,25
444,24,629,38
705,7,6,24
313,18,243,33
352,9,322,29
134,31,490,0
493,35,37,19
293,3,216,30
507,49,582,52
729,16,752,24
760,14,300,28
6,31,134,35
